Alabama:2015:Acantharchus pomotis
Texas:2005:Fusconaia askewi
Texas:2005:Galeorhinus cuvier
Texas:2005:Gallinago delicata
Texas:2005:Gambusia heterochir
Texas:2005:Gambusia nobilis
Texas:2005:Gammarus pecos
Texas:2005:Gammarus sp. 2 (Lang et al. 2003)
Texas:2005:Gammarus sp. C (Cole 1985)
Texas:2005:Gammarus sp. M (Cole 1985)
Texas:2005:Geomys attwateri
Texas:2005:Geomys aurenarius
Texas:2005:Geomys personatus maritimus
Texas:2005:Geomys personatus personatus
Texas:2005:Geomys streckerii
Texas:2005:Geomys texensis texensis
Texas:2005:Geothlypis trichas
Texas:2005:Gila pandora
Texas:2005:Haideoporous texanus
Texas:2005:Halodule wrightii
Texas:2005:Halophila sp.
Texas:2005:Helmitheros vermivorum
Texas:2005:Heptispa sp. EGR 1
Texas:2005:Hesperapis (Carinapis) sp. B
Texas:2005:Hesperochernes molestus (Hoff)
Texas:2005:Hesperochernes occidentalis (Hoff and Bolsterli)
Texas:2005:Hexanchus nakamurai
Texas:2005:Himantopus mexicanus
Texas:2005:Holbrookia lacerata
Texas:2005:Holcopasites (Holcopasites) jerryrozeni (Neff)
Texas:2005:Holsingerius samacos
Texas:2005:Humboldtiana chisosensis
Texas:2005:Humboldtiana palmeri
Texas:2005:Hyalella texana
Texas:2005:Hylocichla mustelina
Texas:2005:Ictalurus sp.
Texas:2005:Icterus graduacauda
Texas:2005:Icterus gularis
Texas:2005:Icterus parisorum
Texas:2005:Ictinia mississippiensis
Texas:2005:Ingolfiella n. sp.
Texas:2005:Istiophorus platypterus
Texas:2005:Isurus paucus
Texas:2005:Ixobrychus exilis
Texas:2005:Kogia simus
Texas:2005:Lampsilis bracteata
Texas:2005:Lampsilis satura
Texas:2005:Lanius ludovicianus
Texas:2005:Leopardus pardalis
Texas:2005:Lepidochelys kempii
Texas:2005:Leptonycteris nivalis
Texas:2005:Liceolus smithii
Texas:2005:Limnodromus griseus
Texas:2005:Limnothlypis swainsonii
Texas:2005:Limosa fedoa
Texas:2005:Limosa haemastica
Texas:2005:Litopenaeus setiferus
Texas:2005:Loberus ornatus (Schaeffer)
Texas:2005:Lutra canadensis
Texas:2005:Macrhybopsis australis
Texas:2005:Macrhybopsis tetranema
Texas:2005:Macrobrachium acanthurus
Texas:2005:Macrobrachium olfersii
Texas:2005:Macrotera (Cockerellula) lobata (Timberlake)
Texas:2005:Makaira nigrican
Texas:2005:Malaclemys terrapin
Texas:2005:Megathymus streckeri texanus
Texas:2005:Melanerpes aurifrons
Texas:2005:Mephitis macroura
Texas:2005:Micrathene whitneyi
Texas:2005:Microphis brachyurus
Texas:2005:Micropterus salmoides nuecensis
Texas:2005:Micropterus treculi
Texas:2005:Mustela frenata
Texas:2005:Mustela nigripes
Texas:2005:Mycteria americana
Texas:2005:Mycteroperca bonaci
Texas:2005:Mycteroperca microlepis
Texas:2005:Mycteropterca phenax
Texas:2005:Myotis austroriparius
Texas:2005:Myotis velifer
Texas:2005:Mytois thysanodes
Texas:2005:Negaprion brevirostris
Texas:2005:Neoallochernes stercoreus (Turk)
Texas:2005:Neoleptoneta anopica (Gertsch)
Texas:2005:Neoleptoneta coeca (Chamberlin and Ivie)
Texas:2005:Neoleptoneta devia (Gertsch)
Texas:2005:Neoleptoneta paraconcinna (Cokendolpher & Red
Texas:2005:Neoleptoneta valverde (Gertsch)
Texas:2005:Neoxenus versicolor (Valentine)
Texas:2005:Notophthalmus meridionalis
Texas:2005:Notropis atrocaudalis
Texas:2005:Notropis buccula
Texas:2005:Notropis girardi
Texas:2005:Notropis jemezanus
Texas:2005:Notropis maculatus
Texas:2005:Notropis oxyrhynchus
Texas:2005:Notropis potteri
Texas:2005:Notropis sabinae
Texas:2005:Nyctanassa violacea
Texas:2005:Nyctinomops macrotis
Texas:2005:Octotoma championi (Baly)
Texas:2005:Odontaspis noronhai
Texas:2005:Odontaspis taurus
Texas:2005:Onthophagus batesi (Howden & Cartwright)
Texas:2005:Onychomys arenicola
Texas:2005:Ophisaurus attenuatus
Texas:2005:Orcinus orca
Texas:2005:Ormiscus albofasciatus (Schaeffer)
Texas:2005:Ortalis vetula
Texas:2005:Oryzomys couesi aquaticus
Texas:2005:Osmia (Diceratosmia) botitena (Cockerell)
Texas:2005:Pachybrachis sp. EGR 2
Texas:2005:Pachyramphus aglaiae
Texas:2005:Parchicola sp. EGR 1
Texas:2005:Parula pitiayumi
Texas:2005:Passerina versicolor
Texas:2005:Patagioenas fasciata
Texas:2005:Pelecanus erythrorhynchos
Texas:2005:Pentispa distincta (Baly)
Texas:2005:Perdita (Cockerellia) tricincta (Timberlake)
Texas:2005:Perdita (Hexaperdita) alexi (Timberlake)
Texas:2005:Perdita (Perdita) atriventris (Timberlake)
Texas:2005:Perdita (Perdita) cara (Timberlake)
Texas:2005:Perdita (Perdita) congrua (Timberlake)
Texas:2005:Perdita (Perdita) crotonis decipiens (Timberlake)
Texas:2005:Peromyscus nasutus
Texas:2005:Peromyscus truei comanche
Texas:2005:Phainopepla nitens
Texas:2005:Phalaropus tricolor
Texas:2005:Phanaeus adonis (Harold)
Texas:2005:Phoenicobiella schwarzii (Schaeffer)
Texas:2005:Phreatodrobia imitata
Texas:2005:Phrynosoma cornutum
Texas:2005:Phrynosoma hernandesi
Texas:2005:Phrynosoma modestum
Texas:2005:Physeter macrocephalus
Texas:2005:Picoides scalaris
Texas:2005:Pituophis ruthveni
Texas:2005:Platalea ajaja
Texas:2005:Platyomus flexicaulis (Schaeffer)
Texas:2005:Pleurobema riddellii
Texas:2005:Pluvialis dominica
Texas:2005:Podiceps nigricollis
Texas:2005:Polyodon spathula
Texas:2005:Popenaias popeii
Texas:2005:Potamilus metnecktayi
Texas:2005:Prionace glauca
Texas:2005:Pristis Perotteti
Texas:2005:Procambarus brazoriensis
Texas:2005:Procambarus kensleyi
Texas:2005:Procambarus nigrocinctus
Texas:2005:Procambarus nueces
Texas:2005:Procambarus steigmani
Texas:2005:Protandrena (Heterosarus) subglaber (Timberlake
Texas:2005:Protonotaria citrea
Texas:2005:Protoptila arca
Texas:2005:Pseudemys gorzugi
Texas:2005:Pseudorca crassidens
Texas:2005:Pteronotropis hubbsi
Texas:2005:Ptinus tumidus (Fall)
Texas:2005:Pygrulopsis metcalfi
Texas:2005:Pyrgulopsis davisi
Texas:2005:Quadrula aurea
Texas:2005:Quadrula nodulata
Texas:2005:Rallus elegans
Texas:2005:Rallus longirostris
Texas:2005:Rana areolata
Texas:2005:Rana grylio
Texas:2005:Recurvirostra americana
Texas:2005:Rhadine infernalis
Texas:2005:Rhadine persephone
Texas:2005:Rhadine reyesi
Texas:2005:Rhinichthys cataractae
Texas:2005:Rhizoprinodon porosus
Texas:2005:Rhizoprinodon terranovae
Texas:2005:Rhomboplites aurorubens
Texas:2005:Rynchops niger
Texas:2005:Satan eurystomus
Texas:2005:Scaphiopus hurterii
Texas:2005:Scaphirhynchus platorynchus
Texas:2005:Scartomyzon austrinus
Texas:2005:Sciaenops ocellatus
Texas:2005:Scolopax minor
Texas:2005:Scomeromorus cavalla
Texas:2005:Scomeromorus maculatus
Texas:2005:Scutigerella linsleyi (Michelbacher)
Texas:2005:Scutigerella palmonii (Michelbacher)
Texas:2005:Scutigerella silvestrii (Michelbacher)
Texas:2005:Seiurus motacilla
Texas:2005:Seriola dumerili
Texas:2005:Setophaga ruticilla
Texas:2005:Sistrurus miliarius
Texas:2005:Somatochlora margarita
Texas:2005:Speodesmus echinourus
Texas:2005:Speodesmus falcatus
Texas:2005:Sphaenothecus trilineatus (Dupont)
Texas:2005:Sphingicampa blanchardi
Texas:2005:Sphyrna lewini
Texas:2005:Sphyrna zygaena
Texas:2005:Spizella pusilla
Texas:2005:Squatina dumeril
Texas:2005:Stallingsia maculosus
Texas:2005:Stelis (Protostelis) texana (Thorp)
Texas:2005:Sterna nilotica
Texas:2005:Stictotarsus neomexicanus
Texas:2005:Strongylium aulicum (Maklin)
Texas:2005:Sturnella neglecta
Texas:2005:Stygobromus balconis
Texas:2005:Stygobromus dejectus
Texas:2005:Stygobromus hadenoecus
Texas:2005:Stygobromus limbus
Texas:2005:Stygobromus longipes
Texas:2005:Stygobromus n. sp. 1
Texas:2005:Stygobromus n. sp. 2
Texas:2005:Sylvilagus aquaticus
Texas:2005:Symphyllela reddelli
Texas:2005:Symphyllela texana
Texas:2005:Syringonium filiforme
Texas:2005:Talanus mecoselis (Triplehorn)
Texas:2005:Tamias canipes
Texas:2005:Tartarocreagris amblyopa
Texas:2005:Tartarocreagris attenuata
Texas:2005:Tartarocreagris comanche (Muchmore)
Texas:2005:Tartarocreagris domina
Texas:2005:Tartarocreagris proserpina
Texas:2005:Taxidea taxus
Texas:2005:Texella bilobata
Texas:2005:Texella brevistyla
Texas:2005:Texella hardeni
Texas:2005:Texella homi
Texas:2005:Texella mulaiki (Goodnight and Goodnight)
Texas:2005:Texella reddelli (Goodnight and Goodnight)
Texas:2005:Texella renkesae
Texas:2005:Texiweckelia texensis
Texas:2005:Toramus chamaeropis (Schaeffer)
Texas:2005:Toxostoma crissale
Texas:2005:Toxostoma curvirostre
Texas:2005:Toxostoma rufum
Texas:2005:Trachemys gaigeae
Texas:2005:Trichodesma pulchella (Schaeffer)
Texas:2005:Tricorynus texanus (White)
Texas:2005:Trigonogya reticulaticollis (Schaeffer)
Texas:2005:Trimorphodon vilkinsonii
Texas:2005:Tringa melanoleuca
Texas:2005:Tringa solitaria
Texas:2005:Truncilla cognata
Texas:2005:Truncilla donaciformis
Texas:2005:Truncilla macrodon
Texas:2005:Tryngites subruficollis
Texas:2005:Tryonia adamantia
Texas:2005:Tryonia cheatumi
Texas:2005:Tursiops truncatus
Texas:2005:Tympanuchus cupido attwateri
Texas:2005:Tympanuchus pallidicinctus
Texas:2005:Tyrannochtonius troglodytes (Muchmore)
Texas:2005:Tyrannochtonius troglodytes
Texas:2005:Tyrannus forficatus
Texas:2005:Tyrannus tyrannus
Texas:2005:Tyrannus vociferans
Texas:2005:Tyto alba
Texas:2005:Ursus americanus luteolus
Texas:2005:Ursus americanus
Texas:2005:Vermivora virginiae
Texas:2005:Vireo bellii
Texas:2005:Wilsonia citrina
Texas:2005:[no scientific name]
Washington:2015:Acipenser medirostris
Washington:2015:Acipenser transmontanus pop.2
Washington:2015:Actinemys (Clemmys) marmorata
Washington:2015:Agonum belleri
Washington:2015:Ammodytes hexapterus
Washington:2015:Amnicola sp. 2
Washington:2015:Anas cyanoptera
Washington:2015:Anaxyrus boreas
Washington:2015:Anguispira nimapuna 
Washington:2015:Anodonta californiensis
Washington:2015:Anodonta nuttalliana
Washington:2015:Aquila chrysaetos
Washington:2015:Artemisiospiza nevadensis
Washington:2015:Ascaphus montanus
Washington:2015:Athene cunicularia
Washington:2015:Balaenoptera musculus
Washington:2015:Boloria bellona toddi
Washington:2015:Bolshecapnia sasquatchi
Washington:2015:Bombus suckleyi
Washington:2015:Brachylagus idahoensis
Washington:2015:Brachyramphus marmoratus
Washington:2015:Buteo regalis
Washington:2015:Callophrys gryneus Columbia Basin segregate 
Washington:2015:Callophrys johnsoni
Washington:2015:Callophrys polios Puget Trough segregate 
Washington:2015:Canis lupus
Washington:2015:Catostomus platyrhynchus
Washington:2015:Centrocercus urophasianus
Washington:2015:Chelonia mydas
Washington:2015:Cicindela hirticollis siuslawensis
Washington:2015:Clupea pallasii
Washington:2015:Coenagrion interrogatum
Washington:2015:Copablepharon columbia 
Washington:2015:Copablepharon viridisparsa hopfingeri
Washington:2015:Corynorhinus townsendii 
Washington:2015:Couesius plumbeus
Washington:2015:Cryptomastix devia
Washington:2015:Cryptomastix magnidentata
Washington:2015:Cryptomastix mullani hemphilli
Washington:2015:Cryptomastix populi
Washington:2015:Dermochelys coriacea
Washington:2015:Diadophis punctatus
Washington:2015:Driloleirus americanus
Washington:2015:Eremophila alpestris strigata
Washington:2015:Eschrichtius robustus
Washington:2015:Eubalaena japonica
Washington:2015:Euphydryas editha taylori
Washington:2015:Falcipennis canadensis
Washington:2015:Falco peregrinus
Washington:2015:Fisherola nuttalli
Washington:2015:Fluminicola fuscus
Washington:2015:Fluminicola gustafsoni
Washington:2015:Fluminicola virens
Washington:2015:Fratercula cirrhata
Washington:2015:Gadus chalcogrammus
Washington:2015:Gadus macrocephalus
Washington:2015:Gavia immer
Washington:2015:Goereilla baumanni
Washington:2015:Gomphus lynnae
Washington:2015:Gonidea angulata
Washington:2015:Grus canadensis tabida
Washington:2015:Hexanchus griseus
Washington:2015:Icaricia acmon ssp. 
Washington:2015:Juga hemphilli hemphilli
Washington:2015:Juga sp. 3
Washington:2015:Juga sp. 7
Washington:2015:Juga sp. 8
Washington:2015:Lagopus leucurus saxitilis
Washington:2015:Lampetra ayresii
Washington:2015:Lasionycteris noctivagans
Washington:2015:Lepus californicus
Washington:2015:Leschius mcallisteri
Washington:2015:Limnephilus flavastellus
Washington:2015:Limosa fedoa
Washington:2015:Lycaena mariposa charlottensis
Washington:2015:Lynx canadensis
Washington:2015:Malenka wenatchee
Washington:2015:Marmota olympus
Washington:2015:Martes pennanti pacifica
Washington:2015:Megaleuctra complicata
Washington:2015:Megaleuctra kincaidi
Washington:2015:Megaptera novaeangliae
Washington:2015:Megarcys yosemite
Washington:2015:Megomphix hemphilli
Washington:2015:Melanerpes lewis
Washington:2015:Melanitta fusca
Washington:2015:Melanitta nigra
Washington:2015:Microtus pennsylvanicus kincaidi
Washington:2015:Monadenia fidelis minor
Washington:2015:Ochlodes yuma
Washington:2015:Ochotona princips
Washington:2015:Odocoileus virginianus leucurus
Washington:2015:Oeneis nevadensis gigas
Washington:2015:Oncorhynchus clarkii lewisi
Washington:2015:Oncorhynchus kisutch pop. 1
Washington:2015:Oncorhynchus mykiss pop. 37
Washington:2015:Oncorhynchus nerka pop. 2
Washington:2015:Oncorhynchus tshawytscha pop. 1
Washington:2015:Oncorhynchus tshawytscha pop. 12
Washington:2015:Oncorhynchus tshawytscha pop. 2
Washington:2015:Oreohelix n. sp. 
Washington:2015:Oreohelix sp. 18 (O. idahoensis baileyi)
Washington:2015:Oreortyx pictus
Washington:2015:Ostrea conchaphila 
Washington:2015:Otus flammeolus
Washington:2015:Paraleptophlebia jenseni
Washington:2015:Pelecanus erythrorhynchos
Washington:2015:Phoebastria albatrus
Washington:2015:Phrynosoma douglasii
Washington:2015:Physeter macrocephalus
Washington:2015:Picoides albolarvatus
Washington:2015:Plethodon larselli
Washington:2015:Plethodon vandykei
Washington:2015:Podiceps grisegena
Washington:2015:Polites mardon 
Washington:2015:Polites sonora siris
Washington:2015:Prosopium coulteri
Washington:2015:Psychoglypha browni
Washington:2015:Rana luteiventris
Washington:2015:Rana pipiens
Washington:2015:Rana pretiosa
Washington:2015:Rhinichthys falcatus
Washington:2015:Rhinichthys umatilla
Washington:2015:Rhyacophila pichaca
Washington:2015:Rhyacotriton cascadae
Washington:2015:Salvelinus confluentus pop. 2
Washington:2015:Sceloporus graciosus
Washington:2015:Sebastes auriculatus
Washington:2015:Sebastes caurinus
Washington:2015:Sebastes maliger
Washington:2015:Sebastes nebulosus
Washington:2015:Sebastes nigrocinctus
Washington:2015:Sebastes paucispinis
Washington:2015:Sebastes proriger
Washington:2015:Sialia mexicana
Washington:2015:Siphlonurus autumnalis
Washington:2015:Sorex merriami
Washington:2015:Sorex trowbridgii destructioni
Washington:2015:Speyeria cybele pugetensis
Washington:2015:Speyeria zerene bremnerii
Washington:2015:Speyeria zerene hippolyta
Washington:2015:Spilogale gracilis
Washington:2015:Thaleichthys pacificus
Washington:2015:Thomomys talpoides douglasii
Washington:2015:Ursus arctos
Washington:2015:Uta stansburiana
Washington:2015:Vertigo sp. 1 (Nearctula new spp.) 
Washington:2015:Vespericola depressa
Washington:2015:Vulpes vulpes cascadensis
